date,gas,temperature
2015-10-21,164.5986,4.4
2015-10-22,164.5055,6.6
2015-10-23,164.5139,7.5
2015-10-24,164.6427,7.7
2015-10-25,164.801,9.2
2015-10-26,164.7626,8.7
2015-10-27,164.7705,9.2
2015-10-28,164.7863,11.4
2015-10-29,166.2204,11.0
2015-10-30,166.1757,11.0
2015-10-31,167.2705,10.5
2015-11-01,167.7691,11.1
2015-11-02,167.7322,11.1
2015-11-03,167.5956,10.5
2015-11-04,167.6242,11.9
2015-11-05,167.7788,10.1
2015-11-06,168.1848,10.5
2015-11-07,169.0988,8.9
2015-11-08,169.9725,8.5
2015-11-09,170.6845,8.8
2015-11-10,171.0276,12.0
2015-11-11,171.3754,13.2
2015-11-12,171.6323,15.2
2015-11-13,172.0594,17.3
2015-11-14,172.2511,14.7
2015-11-15,172.7173,14.5
2015-11-16,172.9549,13.9
2015-11-17,173.2586,11.8
2015-11-18,173.7778,12.4
2015-11-19,173.9421,11.6
2015-11-20,175.0269,8.6
2015-11-21,174.91,12.7
2015-11-22,174.5947,11.4
2015-11-23,173.8157,13.7
2015-11-24,172.8964,12.8
2015-11-25,172.0619,11.4
2015-11-26,171.3086,7.7
2015-11-27,170.7557,4.2
2015-11-28,170.3395,2.3
2015-11-29,170.0663,2.1
2015-11-30,169.1094,2.4
2015-12-01,168.7596,5.0
2015-12-02,168.5701,3.5
2015-12-03,168.3519,2.8
2015-12-04,168.2061,5.3
2015-12-05,168.0281,8.8
2015-12-06,167.9139,9.0
2015-12-07,167.7685,9.9
2015-12-08,167.6151,9.4
2015-12-09,167.338,7.6
2015-12-10,166.722,8.6
2015-12-11,166.008,7.0
2015-12-12,165.6739,9.1
2015-12-13,165.439,10.4
2015-12-14,164.7711,9.7
2015-12-15,164.2015,7.1
2015-12-16,163.7749,4.8
2015-12-17,163.7202,6.4
2015-12-18,163.7886,7.3
2015-12-19,164.2171,7.8
2015-12-20,164.5934,7.4
2015-12-21,164.6418,6.3
2015-12-22,164.6962,10.7
2015-12-23,164.7806,13.0
2015-12-24,164.8168,11.2
2015-12-25,164.9363,11.5
2015-12-26,165.1767,11.8
2015-12-27,165.291,10.5
2015-12-28,165.1746,12.2
2015-12-29,164.9941,11.1
2015-12-30,164.7945,10.6
2015-12-31,169.6424,9.3
2016-01-01,169.4546,12.1
2016-01-02,169.1247,10.8
2016-01-03,168.5766,7.9
2016-01-04,167.6628,8.3
2016-01-05,166.6217,6.5
2016-01-06,165.723,7.3
2016-01-07,164.812,5.9
2016-01-08,164.1966,4.9
2016-01-09,163.7552,6.7
2016-01-10,163.4359,5.7
2016-01-11,162.755,5.1
2016-01-12,162.0858,5.1
2016-01-13,161.3439,4.2
2016-01-14,160.2604,4.3
2016-01-15,159.1319,5.3
2016-01-16,158.2375,7.0
2016-01-17,157.0897,5.3
2016-01-18,155.1994,5.3
2016-01-19,153.2573,4.3
2016-01-20,151.1948,2.3
2016-01-21,148.9916,2.0
2016-01-22,147.2904,1.4
2016-01-23,146.5438,-1.0
2016-01-24,145.9539,-2.8
2016-01-25,145.5181,-3.3
2016-01-26,145.1472,-0.2
2016-01-27,144.809,0.5
2016-01-28,144.3443,0.8
2016-01-29,143.8503,6.2
2016-01-30,143.5069,5.9
2016-01-31,143.1297,9.7
2016-02-01,142.684,9.6
2016-02-02,142.2015,10.2
2016-02-03,141.4643,6.8
2016-02-04,140.4887,6.6
2016-02-05,139.8272,6.9
2016-02-06,139.716,5.4
2016-02-07,139.6147,10.8
2016-02-08,139.2505,8.9
2016-02-09,138.6738,4.4
2016-02-10,138.0788,3.9
2016-02-11,137.3004,7.1
2016-02-12,136.5607,9.2
2016-02-13,136.0737,8.8
2016-02-14,135.609,7.9
2016-02-15,134.7346,6.1
2016-02-16,133.7059,3.9
2016-02-17,132.4474,3.7
2016-02-18,131.3594,2.4
2016-02-19,130.6498,1.8
2016-02-20,130.3218,2.7
2016-02-21,130.2772,1.6
2016-02-22,130.0114,0.1
2016-02-23,129.4443,-0.2
2016-02-24,128.5184,1.9
2016-02-25,127.2926,1.8
2016-02-26,126.2013,6.6
2016-02-27,125.6648,10.4
2016-02-28,125.1669,7.4
2016-02-29,124.2715,4.0
2016-03-01,123.2696,2.4
2016-03-02,122.6831,0.8
2016-03-03,121.8768,1.2
2016-03-04,120.9758,1.9
2016-03-05,120.3018,1.9
2016-03-06,119.6404,1.5
2016-03-07,118.6538,1.1
2016-03-08,117.5903,6.0
2016-03-09,116.7536,2.9
2016-03-10,115.8919,2.1
2016-03-11,115.1479,2.2
2016-03-12,114.8764,1.3
2016-03-13,114.4712,1.6
2016-03-14,113.7938,1.4
2016-03-15,113.069,3.5
2016-03-16,112.3507,3.6
2016-03-17,111.7205,3.9
2016-03-18,111.2744,3.2
2016-03-19,111.0753,4.2
2016-03-20,110.9266,3.4
2016-03-21,110.6583,3.3
2016-03-22,110.4665,5.0
2016-03-23,110.1334,4.9
2016-03-24,109.9609,3.2
2016-03-25,109.8003,4.9
2016-03-26,109.823,5.5
2016-03-27,109.8703,6.6
2016-03-28,109.8342,6.6
2016-03-29,109.707,6.8
2016-03-30,109.5657,6.5
2016-03-31,108.8259,6.8
2016-04-01,110.2677,8.8
2016-04-02,110.4921,10.1
2016-04-03,110.9874,9.2
2016-04-04,111.2771,8.1
2016-04-05,107.3551,9.1
2016-04-06,125.1624,7.1
2016-04-07,125.2215,7.7
2016-04-08,125.1631,10.6
2016-04-09,125.314,14.8
2016-04-10,125.6088,13.6
2016-04-11,125.7758,10.6
2016-04-12,126.0479,9.5
2016-04-13,126.1491,7.5
2016-04-14,126.2786,7.5
2016-04-15,126.5376,8.3
2016-04-16,126.8369,10.5
2016-04-17,127.0418,12.4
2016-04-18,127.2107,11.7
2016-04-19,127.4859,9.1
2016-04-20,127.6318,10.5
2016-04-21,128.0067,11.8
2016-04-22,128.2457,10.7
2016-04-23,128.5703,7.2
2016-04-24,128.7357,7.6
2016-04-25,128.7123,9.4
2016-04-26,128.2143,8.2
2016-04-27,127.7395,11.0
2016-04-28,127.4473,10.2
2016-04-29,127.2835,6.9
2016-04-30,127.5436,4.7
2016-05-01,127.9457,4.8
2016-05-02,128.2879,4.6
2016-05-03,128.6382,5.3
2016-05-04,129.0991,5.7
2016-05-05,129.9972,7.5
2016-05-06,130.9862,8.1
2016-05-07,132.3126,9.1
2016-05-08,133.626,11.9
2016-05-09,134.7419,10.8
2016-05-10,135.8225,9.6
2016-05-11,136.7937,12.2
2016-05-12,137.8008,15.9
2016-05-13,138.7224,17.9
2016-05-14,139.7384,18.6
2016-05-15,140.3597,18.9
2016-05-16,140.9223,18.3
2016-05-17,141.4413,18.5
2016-05-18,142.0668,18.8
2016-05-19,142.7314,17.3
2016-05-20,143.4817,9.7
2016-05-21,144.6481,8.9
2016-05-22,145.8893,9.2
2016-05-23,146.5745,11.9
2016-05-24,147.0941,14.1
2016-05-25,147.644,13.2
2016-05-26,148.5235,13.5
2016-05-27,149.3361,17.5
2016-05-28,150.0078,17.0
2016-05-29,150.7439,12.4
2016-05-30,144.4662,11.4
2016-05-31,147.1318,12.4
2016-06-01,152.1406,15.8
2016-06-02,152.436,17.1
2016-06-03,152.7322,17.5
2016-06-04,153.3108,17.3
2016-06-05,153.8652,17.0
2016-06-06,154.2145,17.5
2016-06-07,154.5821,17.2
2016-06-08,154.9819,19.0
2016-06-09,155.4392,18.6
2016-06-10,155.8725,19.8
2016-06-11,156.6,20.5
2016-06-12,157.2665,20.8
2016-06-13,158.0412,20.9
2016-06-14,158.7013,18.3
2016-06-15,159.3889,15.4
2016-06-16,160.0404,15.7
2016-06-17,160.7395,17.1
2016-06-18,161.5777,17.2
2016-06-19,162.2799,15.9
2016-06-20,163.0641,15.6
2016-06-21,163.7667,15.2
2016-06-22,164.5303,15.3
2016-06-23,165.3289,15.2
2016-06-24,166.1213,14.9
2016-06-25,167.195,14.6
2016-06-26,168.1367,15.6
2016-06-27,168.9499,17.6
2016-06-28,169.4859,20.8
2016-06-29,170.1233,24.6
2016-06-30,170.7742,21.9
2016-07-01,171.5747,16.5
2016-07-02,172.7097,15.3
2016-07-03,173.7612,15.6
2016-07-04,174.6197,17.6
2016-07-05,175.4771,17.1
2016-07-06,176.3194,17.5
2016-07-07,177.1195,18.9
2016-07-08,177.9787,15.6
2016-07-09,179.1561,15.4
2016-07-10,180.3939,16.5
2016-07-11,181.2725,17.0
2016-07-12,181.9619,15.5
2016-07-13,182.7863,17.3
2016-07-14,183.5223,19.7
2016-07-15,184.4188,19.5
2016-07-16,185.5201,23.0
2016-07-17,186.6947,19.9
2016-07-18,187.6152,18.0
2016-07-19,188.3759,15.1
2016-07-20,189.2677,14.6
2016-07-21,189.9678,15.6
2016-07-22,190.7503,17.8
2016-07-23,191.771,20.0
2016-07-24,192.8941,21.0
2016-07-25,193.6099,23.0
2016-07-26,194.4131,25.2
2016-07-27,195.077,23.6
2016-07-28,195.6762,22.0
2016-07-29,196.4283,21.1
2016-07-30,197.4207,21.5
2016-07-31,198.4787,21.3
2016-08-01,199.2818,20.1
2016-08-02,200.0138,19.7
2016-08-03,200.917,19.6
2016-08-04,201.8326,19.5
2016-08-05,202.6509,19.5
2016-08-06,203.8174,17.3
2016-08-07,204.9776,16.8
2016-08-08,205.8703,16.4
2016-08-09,206.384,18.2
2016-08-10,206.8578,18.3
2016-08-11,207.3377,17.1
2016-08-12,207.9471,17.3
2016-08-13,208.8425,19.0
2016-08-14,209.7621,18.4
2016-08-15,210.34,15.3
2016-08-16,211.0124,13.9
2016-08-17,211.558,12.6
2016-08-18,212.1671,18.3
2016-08-19,213.0378,19.1
2016-08-20,214.1383,18.2
2016-08-21,215.1807,17.6
2016-08-22,215.7078,17.8
2016-08-23,216.1744,18.7
2016-08-24,216.6931,19.2
2016-08-25,217.0575,19.4
2016-08-26,217.5788,19.2
2016-08-27,218.1621,16.9
2016-08-28,218.8531,17.4
2016-08-29,219.2749,20.5
2016-08-30,219.723,23.5
2016-08-31,220.0466,24.9
2016-09-01,220.3482,25.2
2016-09-02,220.6923,25.2
2016-09-03,221.2132,24.2
2016-09-04,221.821,19.4
2016-09-05,222.0478,18.2
2016-09-06,222.3074,19.7
2016-09-07,222.5356,18.8
2016-09-08,223.0399,19.7
2016-09-09,223.3687,19.8
2016-09-10,224.0359,18.8
2016-09-11,224.7697,18.2
2016-09-12,225.3183,18.6
2016-09-13,225.8464,19.9
2016-09-14,226.297,21.7
2016-09-15,226.7403,19.1
2016-09-16,227.2584,20.6
2016-09-17,227.8001,20.4
2016-09-18,228.3504,22.8
2016-09-19,228.6342,25.0
2016-09-20,228.8361,25.1
2016-09-21,229.3069,23.6
2016-09-22,229.6068,18.8
2016-09-23,229.9761,17.8
2016-09-24,230.5973,16.9
2016-09-25,231.3028,16.3
2016-09-26,231.5899,15.3
2016-09-27,232.0101,16.3
2016-09-28,232.5536,15.4
2016-09-29,233.0554,15.9
2016-09-30,233.3074,16.7
2016-10-01,236.2018,18.7
2016-10-02,236.7234,15.4
2016-10-03,237.0175,15.6
2016-10-04,237.3706,18.0
2016-10-05,238.2005,18.6
2016-10-06,238.3311,16.0
2016-10-07,238.4219,14.4
2016-10-08,238.6489,12.9
2016-10-09,238.8805,13.8
2016-10-10,238.849,12.8
2016-10-11,238.8616,10.6
2016-10-12,238.62,9.2
2016-10-13,238.5913,11.7
2016-10-14,238.7148,10.7
2016-10-15,239.0223,8.6
2016-10-16,239.4985,8.3
2016-10-17,239.661,7.8
2016-10-18,239.8146,9.1
2016-10-19,239.8574,9.4
2016-10-20,239.7624,10.9
2016-10-21,239.6081,11.6
2016-10-22,239.4307,12.6
2016-10-23,239.2883,13.3
2016-10-24,239.0099,11.2
2016-10-25,238.7414,8.8
2016-10-26,238.5087,7.7
2016-10-27,238.3552,7.2
2016-10-28,238.3566,7.5
2016-10-29,238.6477,6.2
2016-10-30,238.8103,9.2
2016-10-31,238.6117,9.9
2016-11-01,238.4754,9.2
2016-11-02,238.2581,11.2
2016-11-03,237.516,12.8
2016-11-04,236.8925,11.7
2016-11-05,236.6542,8.9
2016-11-06,236.3474,9.4
2016-11-07,235.3052,9.4
2016-11-08,233.8372,7.6
2016-11-09,232.2042,7.1
2016-11-10,230.6539,7.7
2016-11-11,229.282,7.7
2016-11-12,228.1137,5.9
2016-11-13,226.8736,4.4
2016-11-14,225.0033,3.1
2016-11-15,223.6236,3.0
2016-11-16,222.8798,4.2
2016-11-17,222.3019,4.1
2016-11-18,221.6423,2.7
2016-11-19,221.258,3.6
2016-11-20,220.8933,2.0
2016-11-21,220.6067,8.3
2016-11-22,220.2812,11.5
2016-11-23,219.8015,10.4
2016-11-24,219.0859,8.4
2016-11-25,218.0236,5.6
2016-11-26,217.2238,9.5
2016-11-27,216.3948,12.0
2016-11-28,214.3261,10.9
2016-11-29,211.8322,9.6
2016-11-30,209.5005,8.4
2016-12-01,207.8084,5.4
2016-12-02,206.1094,4.3
2016-12-03,204.5519,4.7
2016-12-04,202.7551,0.6
2016-12-05,200.345,-2.0
2016-12-06,197.9616,-0.8
2016-12-07,195.8277,3.9
2016-12-08,194.3393,6.3
2016-12-09,192.9126,0.4
2016-12-10,192.0413,-1.0
2016-12-11,191.2871,-0.1
2016-12-12,189.8986,0.1
2016-12-13,188.1913,4.3
2016-12-14,186.813,6.3
2016-12-15,185.3974,8.4
2016-12-16,183.9246,7.5
2016-12-17,182.7268,8.0
2016-12-18,181.7742,6.5
2016-12-19,180.2237,5.6
2016-12-20,178.3339,7.7
2016-12-21,176.6838,6.3
2016-12-22,175.402,4.4
2016-12-23,174.4907,4.6
2016-12-24,174.0666,6.4
2016-12-25,174.0477,4.7
2016-12-26,173.7483,1.6
2016-12-27,172.8539,2.6
2016-12-28,171.9146,5.5
2016-12-29,170.7097,5.2
2016-12-30,169.1801,7.4
2016-12-31,167.9965,8.7
2017-01-01,165.8265,8.0
2017-01-02,164.9332,5.0
2017-01-03,163.0367,3.7
2017-01-04,161.1574,1.2
2017-01-05,158.5014,-1.2
2017-01-06,155.7379,-1.4
2017-01-07,153.3447,-0.4
2017-01-08,151.4725,0.8
2017-01-09,149.0984,1.4
2017-01-10,146.8174,3.9
2017-01-11,144.8023,-0.5
2017-01-12,142.713,-3.5
2017-01-13,140.619,-1.4
2017-01-14,139.1698,1.6
2017-01-15,137.452,2.7
2017-01-16,134.6899,4.0
2017-01-17,131.6662,5.2
2017-01-18,128.4307,4.5
2017-01-19,125.4722,2.2
2017-01-20,122.7307,1.5
2017-01-21,120.8473,-0.1
2017-01-22,118.8141,-2.7
2017-01-23,115.9227,-3.5
2017-01-24,113.051,-3.4
2017-01-25,109.9414,-2.8
2017-01-26,107.2937,-1.8
2017-01-27,105.0539,-1.2
2017-01-28,103.5503,-2.7
2017-01-29,102.2164,-2.4
2017-01-30,100.6059,0.3
2017-01-31,98.9398,-2.1
2017-02-01,97.8874,-1.8
2017-02-02,96.7243,1.4
2017-02-03,95.7806,4.3
2017-02-04,95.2081,4.5
2017-02-05,94.5127,5.7
2017-02-06,93.0443,2.6
2017-02-07,91.5167,3.3
2017-02-08,89.761,7.8
2017-02-09,87.3656,8.1
2017-02-10,84.8649,6.3
2017-02-11,83.4853,5.4
2017-02-12,82.9737,2.9
2017-02-13,81.2987,4.3
2017-02-14,79.7404,3.7
2017-02-15,79.0157,0.8
2017-02-16,78.0424,0.1
2017-02-17,77.0035,1.9
2017-02-18,76.4241,3.8
2017-02-19,75.8592,3.5
2017-02-20,75.1829,4.4
2017-02-21,74.7253,6.4
2017-02-22,74.2618,7.2
2017-02-23,73.7313,6.3
2017-02-24,72.951,5.9
2017-02-25,72.4091,5.4
2017-02-26,72.0137,7.9
2017-02-27,71.63,9.8
2017-02-28,71.0268,9.5
2017-03-01,70.4788,8.6
2017-03-02,69.9338,4.5
2017-03-03,69.4589,4.9
2017-03-04,69.4418,8.3
2017-03-05,69.3809,10.0
2017-03-06,68.9425,5.4
2017-03-07,68.3251,5.9
2017-03-08,67.7514,7.1
2017-03-09,67.4593,6.7
2017-03-10,67.2521,10.7
2017-03-11,67.3749,7.1
2017-03-12,67.5204,5.8
2017-03-13,67.2603,5.5
2017-03-14,67.1837,6.1
2017-03-15,67.1605,9.0
2017-03-16,67.2184,5.9
2017-03-17,67.2881,7.4
2017-03-18,67.7533,8.5
2017-03-19,68.2724,8.3
2017-03-20,67.8891,9.0
2017-03-21,68.6702,10.1
2017-03-22,68.5679,9.2
2017-03-23,68.5539,8.7
2017-03-24,68.763,8.9
2017-03-25,69.2653,10.9
2017-03-26,69.802,10.9
2017-03-27,69.8963,8.8
2017-03-28,70.3651,6.0
2017-03-29,70.8289,8.2
2017-03-30,71.5649,8.8
2017-03-31,69.9297,8.6
2017-04-01,70.6335,8.7
2017-04-02,73.7731,9.9
2017-04-03,74.1061,12.2
2017-04-04,74.4053,12.3
2017-04-05,74.5927,15.3
2017-04-06,74.6944,15.7
2017-04-07,74.8177,12.3
2017-04-08,75.2239,11.3
2017-04-09,75.9048,9.9
2017-04-10,76.2738,10.0
2017-04-11,76.4116,8.8
2017-04-12,76.4668,8.0
2017-04-13,76.5984,9.0
2017-04-14,76.819,10.4
2017-04-15,77.2397,12.2
2017-04-16,77.4997,11.1
2017-04-17,77.6507,9.3
2017-04-18,77.3635,10.2
2017-04-19,77.203,9.8
2017-04-20,77.0273,8.3
2017-04-21,77.2007,8.9
2017-04-22,77.4613,7.8
2017-04-23,77.6832,6.2
2017-04-24,77.797,5.8
2017-04-25,77.9399,4.1
2017-04-26,77.8692,5.3
2017-04-27,77.8744,8.1
2017-04-28,77.8803,8.6
2017-04-29,78.1058,6.7
2017-04-30,78.6056,8.2
2017-05-01,79.0983,7.4
2017-05-02,79.3225,5.7
2017-05-03,79.4714,5.8
2017-05-04,79.5639,6.6
2017-05-05,79.6755,7.7
2017-05-06,80.0384,11.3
2017-05-07,80.4639,10.3
2017-05-08,80.5503,9.0
2017-05-09,80.4516,10.6
2017-05-10,80.5097,11.1
2017-05-11,80.7576,9.7
2017-05-12,81.1554,13.2
2017-05-13,81.7151,12.9
2017-05-14,82.4088,9.5
2017-05-15,82.8913,8.7
2017-05-16,83.391,10.2
2017-05-17,83.9293,14.8
2017-05-18,84.6107,16.5
2017-05-19,85.2971,16.4
2017-05-20,86.2465,15.2
2017-05-21,87.2332,15.0
2017-05-22,88.0138,19.6
2017-05-23,88.9576,21.1
2017-05-24,89.9799,17.8
2017-05-25,91.1891,13.5
2017-05-26,92.3868,12.8
2017-05-27,93.9795,14.0
2017-05-28,95.5878,17.4
2017-05-29,96.7685,18.2
2017-05-30,97.7053,16.9
2017-05-31,98.4882,16.5
2017-06-01,99.4348,19.3
2017-06-02,100.5317,22.7
2017-06-03,102.2443,21.5
2017-06-04,103.9358,24.8
2017-06-05,105.3059,20.9
2017-06-06,106.3066,18.6
2017-06-07,107.3026,18.9
2017-06-08,108.2592,21.7
2017-06-09,109.3329,20.6
2017-06-10,110.6748,16.9
2017-06-11,112.1282,17.0
2017-06-12,113.1748,15.6
2017-06-13,114.0864,14.8
2017-06-14,114.7331,18.5
2017-06-15,115.3035,17.3
2017-06-16,115.9697,17.9
2017-06-17,116.6935,21.9
2017-06-18,117.4458,17.1
2017-06-19,118.0304,17.3
2017-06-20,118.4789,18.5
2017-06-21,119.0028,21.2
2017-06-22,119.4147,17.6
2017-06-23,119.7566,17.7
2017-06-24,120.7479,20.8
2017-06-25,121.7096,23.2
2017-06-26,122.1748,24.4
2017-06-27,122.5562,23.9
2017-06-28,123.009,26.0
2017-06-29,124.668,21.4
2017-06-30,125.4123,18.5
2017-07-01,126.7225,19.5
2017-07-02,128.0701,19.5
2017-07-03,128.969,18.0
2017-07-04,129.7721,19.1
2017-07-05,130.6318,18.0
2017-07-06,131.5283,17.7
2017-07-07,132.5226,15.8
2017-07-08,133.9692,15.9
2017-07-09,135.4322,17.0
2017-07-10,136.3696,18.8
2017-07-11,137.1071,20.9
2017-07-12,137.6568,22.3
2017-07-13,138.4353,22.8
2017-07-14,139.2705,21.3
2017-07-15,140.4198,20.7
2017-07-16,141.7191,20.6
2017-07-17,142.7049,18.9
2017-07-18,143.0573,16.9
2017-07-19,144.2771,15.9
2017-07-20,145.4042,16.4
2017-07-21,146.6032,16.7
2017-07-22,148.2539,19.2
2017-07-23,149.9088,18.8
2017-07-24,150.9614,20.8
2017-07-25,152.0017,24.3
2017-07-26,153.1128,21.8
2017-07-27,154.2898,19.6
2017-07-28,155.5713,21.9
2017-07-29,157.1625,17.9
2017-07-30,158.8059,16.3
2017-07-31,160.0927,15.3
2017-08-01,161.1889,17.9
2017-08-02,162.2337,19.0
2017-08-03,163.3674,17.5
2017-08-04,164.7358,21.0
2017-08-05,166.2812,21.9
2017-08-06,167.8644,20.0
2017-08-07,169.0324,19.4
2017-08-08,169.7736,19.5
2017-08-09,170.5087,21.3
2017-08-10,171.464,19.5
